country,kintype,age,sex,month,year,measure,estimate,se
Latvia,Siblings,45-64,Female,1,2021,Baseline,172,11
Latvia,Siblings,45-64,Female,1,2021,Excess,15,16
Latvia,Siblings,45-64,Female,2,2021,Baseline,147,12
Latvia,Siblings,45-64,Female,2,2021,Excess,37,17
Latvia,Siblings,45-64,Female,3,2021,Baseline,175,13
Latvia,Siblings,45-64,Female,3,2021,Excess,-22,18
Latvia,Siblings,45-64,Female,4,2021,Baseline,134,12
Latvia,Siblings,45-64,Female,4,2021,Excess,32,17
Latvia,Siblings,45-64,Female,5,2021,Baseline,152,12
Latvia,Siblings,45-64,Female,5,2021,Excess,-11,16
Latvia,Siblings,45-64,Female,6,2021,Baseline,121,9
Latvia,Siblings,45-64,Female,6,2021,Excess,40,13
Latvia,Siblings,45-64,Male,3,2020,Baseline,155,13
Latvia,Siblings,45-64,Male,3,2020,Excess,-25,15
Latvia,Siblings,45-64,Male,4,2020,Baseline,140,10
Latvia,Siblings,45-64,Male,4,2020,Excess,-5,16
Latvia,Siblings,45-64,Male,5,2020,Baseline,136,11
Latvia,Siblings,45-64,Male,5,2020,Excess,-7,17
Latvia,Siblings,45-64,Male,6,2020,Baseline,127,10
Latvia,Siblings,45-64,Male,6,2020,Excess,-0,14
Latvia,Siblings,45-64,Male,7,2020,Baseline,116,10
Latvia,Siblings,45-64,Male,7,2020,Excess,36,18
Latvia,Siblings,45-64,Male,8,2020,Baseline,130,12
Latvia,Siblings,45-64,Male,8,2020,Excess,-3,15
Latvia,Siblings,45-64,Male,9,2020,Baseline,135,11
Latvia,Siblings,45-64,Male,9,2020,Excess,-13,16
Latvia,Siblings,45-64,Male,10,2020,Baseline,143,13
Latvia,Siblings,45-64,Male,10,2020,Excess,-25,18
Latvia,Siblings,45-64,Male,11,2020,Baseline,147,11
Latvia,Siblings,45-64,Male,11,2020,Excess,-8,17
Latvia,Siblings,45-64,Male,12,2020,Baseline,146,10
Latvia,Siblings,45-64,Male,12,2020,Excess,22,17
Latvia,Siblings,45-64,Male,1,2021,Baseline,155,11
Latvia,Siblings,45-64,Male,1,2021,Excess,22,16
Latvia,Siblings,45-64,Male,2,2021,Baseline,152,14
Latvia,Siblings,45-64,Male,2,2021,Excess,22,19
Latvia,Siblings,45-64,Male,3,2021,Baseline,160,12
Latvia,Siblings,45-64,Male,3,2021,Excess,-11,16
Latvia,Siblings,45-64,Male,4,2021,Baseline,131,11
Latvia,Siblings,45-64,Male,4,2021,Excess,-5,16
Latvia,Siblings,45-64,Male,5,2021,Baseline,147,13
Latvia,Siblings,45-64,Male,5,2021,Excess,23,18
Latvia,Siblings,45-64,Male,6,2021,Baseline,129,11
Latvia,Siblings,45-64,Male,6,2021,Excess,48,17
Latvia,Siblings,65+,Female,3,2020,Baseline,337,17
Latvia,Siblings,65+,Female,3,2020,Excess,-74,21
Latvia,Siblings,65+,Female,4,2020,Baseline,301,16
Latvia,Siblings,65+,Female,4,2020,Excess,-36,23
Latvia,Siblings,65+,Female,5,2020,Baseline,265,16
Latvia,Siblings,65+,Female,5,2020,Excess,36,24
Latvia,Siblings,65+,Female,6,2020,Baseline,251,14
Latvia,Siblings,65+,Female,6,2020,Excess,8,18
Latvia,Siblings,65+,Female,7,2020,Baseline,283,15
Latvia,Siblings,65+,Female,7,2020,Excess,-5,22
Latvia,Siblings,65+,Female,8,2020,Baseline,234,15
Latvia,Siblings,65+,Female,8,2020,Excess,4,20
Latvia,Siblings,65+,Female,9,2020,Baseline,282,15
Latvia,Siblings,65+,Female,9,2020,Excess,4,20
Latvia,Siblings,65+,Female,10,2020,Baseline,258,14
Latvia,Siblings,65+,Female,10,2020,Excess,24,21
Latvia,Siblings,65+,Female,11,2020,Baseline,259,14
Latvia,Siblings,65+,Female,11,2020,Excess,57,22
Latvia,Siblings,65+,Female,12,2020,Baseline,292,14
Latvia,Siblings,65+,Female,12,2020,Excess,94,22
Latvia,Siblings,65+,Female,1,2021,Baseline,309,14
Latvia,Siblings,65+,Female,1,2021,Excess,128,20
Latvia,Siblings,65+,Female,2,2021,Baseline,326,16
Latvia,Siblings,65+,Female,2,2021,Excess,42,25
Latvia,Siblings,65+,Female,3,2021,Baseline,321,17
Latvia,Siblings,65+,Female,3,2021,Excess,8,25
Latvia,Siblings,65+,Female,4,2021,Baseline,297,13
Latvia,Siblings,65+,Female,4,2021,Excess,16,20
Latvia,Siblings,65+,Female,5,2021,Baseline,269,18
Latvia,Siblings,65+,Female,5,2021,Excess,49,23
Latvia,Siblings,65+,Female,6,2021,Baseline,248,14
Latvia,Siblings,65+,Female,6,2021,Excess,60,22
Latvia,Siblings,65+,Male,3,2020,Baseline,336,21
Latvia,Siblings,65+,Male,3,2020,Excess,-73,26
Latvia,Siblings,65+,Male,4,2020,Baseline,299,18
Latvia,Siblings,65+,Male,4,2020,Excess,-47,26
Latvia,Siblings,65+,Male,5,2020,Baseline,304,23
Latvia,Siblings,65+,Male,5,2020,Excess,4,32
Latvia,Siblings,65+,Male,6,2020,Baseline,244,17
Latvia,Siblings,65+,Male,6,2020,Excess,23,27
Latvia,Siblings,65+,Male,7,2020,Baseline,234,17
Latvia,Siblings,65+,Male,7,2020,Excess,48,28
Latvia,Siblings,65+,Male,8,2020,Baseline,221,17
Latvia,Siblings,65+,Male,8,2020,Excess,14,24
Latvia,Siblings,65+,Male,9,2020,Baseline,292,19
Latvia,Siblings,65+,Male,9,2020,Excess,-57,25
Latvia,Siblings,65+,Male,10,2020,Baseline,261,19
Latvia,Siblings,65+,Male,10,2020,Excess,46,27
Latvia,Siblings,65+,Male,11,2020,Baseline,288,21
Latvia,Siblings,65+,Male,11,2020,Excess,7,30
Latvia,Siblings,65+,Male,12,2020,Baseline,317,20
Latvia,Siblings,65+,Male,12,2020,Excess,75,29
Latvia,Siblings,65+,Male,1,2021,Baseline,304,20
Latvia,Siblings,65+,Male,1,2021,Excess,111,30
Latvia,Siblings,65+,Male,2,2021,Baseline,326,21
Latvia,Siblings,65+,Male,2,2021,Excess,39,31
Latvia,Siblings,65+,Male,3,2021,Baseline,339,23
Latvia,Siblings,65+,Male,3,2021,Excess,-52,31
Latvia,Siblings,65+,Male,4,2021,Baseline,263,18
Latvia,Siblings,65+,Male,4,2021,Excess,8,23
Latvia,Siblings,65+,Male,5,2021,Baseline,256,18
Latvia,Siblings,65+,Male,5,2021,Excess,76,27
Latvia,Siblings,65+,Male,6,2021,Baseline,244,18
Latvia,Siblings,65+,Male,6,2021,Excess,106,30
Latvia,Children,15-29,Female,3,2020,Baseline,3,2
Latvia,Children,15-29,Female,3,2020,Excess,-3,2
Latvia,Children,15-29,Female,4,2020,Baseline,2,2
Latvia,Children,15-29,Female,4,2020,Excess,1,3
Latvia,Children,15-29,Female,5,2020,Baseline,0,0
Latvia,Children,15-29,Female,5,2020,Excess,2,2
Latvia,Children,15-29,Female,6,2020,Baseline,4,2
Latvia,Children,15-29,Female,6,2020,Excess,-4,2
Latvia,Children,15-29,Female,7,2020,Baseline,3,2
Latvia,Children,15-29,Female,7,2020,Excess,-3,2
Latvia,Children,15-29,Female,8,2020,Baseline,0,0
Latvia,Children,15-29,Female,8,2020,Excess,2,2
Latvia,Children,15-29,Female,9,2020,Baseline,2,2
Latvia,Children,15-29,Female,9,2020,Excess,-1,2
Latvia,Children,15-29,Female,10,2020,Baseline,1,1
Latvia,Children,15-29,Female,10,2020,Excess,-1,1
Latvia,Children,15-29,Female,11,2020,Baseline,1,1
Latvia,Children,15-29,Female,11,2020,Excess,-1,1
Latvia,Children,15-29,Female,12,2020,Baseline,0,0
Latvia,Children,15-29,Female,12,2020,Excess,2,2
Latvia,Children,15-29,Female,1,2021,Baseline,0,0
Latvia,Children,15-29,Female,1,2021,Excess,1,1
Latvia,Children,15-29,Female,2,2021,Baseline,1,1
Latvia,Children,15-29,Female,2,2021,Excess,1,2
Latvia,Children,15-29,Female,3,2021,Baseline,0,0
Latvia,Children,15-29,Female,3,2021,Excess,1,1
Latvia,Children,15-29,Female,4,2021,Baseline,1,1
Latvia,Children,15-29,Female,4,2021,Excess,1,2
Latvia,Children,15-29,Female,5,2021,Baseline,1,1
Latvia,Children,15-29,Female,5,2021,Excess,-1,1
Latvia,Children,15-29,Female,6,2021,Baseline,1,1
Latvia,Children,15-29,Female,6,2021,Excess,-1,1
Latvia,Children,15-29,Male,3,2020,Baseline,0,0
Latvia,Children,15-29,Male,3,2020,Excess,0,0
Latvia,Children,15-29,Male,4,2020,Baseline,2,2
Latvia,Children,15-29,Male,4,2020,Excess,0,2
Latvia,Children,15-29,Male,5,2020,Baseline,0,0
Latvia,Children,15-29,Male,5,2020,Excess,2,2
Latvia,Children,15-29,Male,6,2020,Baseline,2,2
Latvia,Children,15-29,Male,6,2020,Excess,-2,2
Latvia,Children,15-29,Male,7,2020,Baseline,1,1
Latvia,Children,15-29,Male,7,2020,Excess,-1,1
Latvia,Children,15-29,Male,8,2020,Baseline,1,1
Latvia,Children,15-29,Male,8,2020,Excess,-1,1
Latvia,Children,15-29,Male,9,2020,Baseline,2,2
Latvia,Children,15-29,Male,9,2020,Excess,-2,2
Latvia,Children,15-29,Male,10,2020,Baseline,1,1
Latvia,Children,15-29,Male,10,2020,Excess,0,2
Latvia,Children,15-29,Male,11,2020,Baseline,0,0
Latvia,Children,15-29,Male,11,2020,Excess,0,0
Latvia,Children,15-29,Male,12,2020,Baseline,1,1
Latvia,Children,15-29,Male,12,2020,Excess,-1,1
Latvia,Children,15-29,Male,1,2021,Baseline,0,0
Latvia,Children,15-29,Male,1,2021,Excess,1,1
Latvia,Children,15-29,Male,2,2021,Baseline,1,1
Latvia,Children,15-29,Male,2,2021,Excess,0,2
Latvia,Children,15-29,Male,3,2021,Baseline,0,0
Latvia,Children,15-29,Male,3,2021,Excess,1,1
Latvia,Children,15-29,Male,4,2021,Baseline,1,1
Latvia,Children,15-29,Male,4,2021,Excess,-0,2
Latvia,Children,15-29,Male,5,2021,Baseline,1,1
Latvia,Children,15-29,Male,5,2021,Excess,-1,1
Latvia,Children,15-29,Male,6,2021,Baseline,0,0
Latvia,Children,15-29,Male,6,2021,Excess,0,0
Latvia,Children,30-44,Female,3,2020,Baseline,4,2
Latvia,Children,30-44,Female,3,2020,Excess,0,2
Latvia,Children,30-44,Female,4,2020,Baseline,4,2
Latvia,Children,30-44,Female,4,2020,Excess,4,3
Latvia,Children,30-44,Female,5,2020,Baseline,6,2
Latvia,Children,30-44,Female,5,2020,Excess,2,3
Latvia,Children,30-44,Female,6,2020,Baseline,4,2
Latvia,Children,30-44,Female,6,2020,Excess,-1,2
Latvia,Children,30-44,Female,7,2020,Baseline,7,2
Latvia,Children,30-44,Female,7,2020,Excess,-4,3
Latvia,Children,30-44,Female,8,2020,Baseline,8,2
Latvia,Children,30-44,Female,8,2020,Excess,-4,3
Latvia,Children,30-44,Female,9,2020,Baseline,3,1
Latvia,Children,30-44,Female,9,2020,Excess,2,2
Latvia,Children,30-44,Female,10,2020,Baseline,3,2
Latvia,Children,30-44,Female,10,2020,Excess,1,2
Latvia,Children,30-44,Female,11,2020,Baseline,7,2
Latvia,Children,30-44,Female,11,2020,Excess,-2,3
Latvia,Children,30-44,Female,12,2020,Baseline,2,1
Latvia,Children,30-44,Female,12,2020,Excess,2,2
Latvia,Children,30-44,Female,1,2021,Baseline,8,2
Latvia,Children,30-44,Female,1,2021,Excess,-3,3
Latvia,Children,30-44,Female,2,2021,Baseline,5,2
Latvia,Children,30-44,Female,2,2021,Excess,-3,2
Latvia,Children,30-44,Female,3,2021,Baseline,4,2
Latvia,Children,30-44,Female,3,2021,Excess,1,3
Latvia,Children,30-44,Female,4,2021,Baseline,4,2
Latvia,Children,30-44,Female,4,2021,Excess,-1,2
Latvia,Children,30-44,Female,5,2021,Baseline,5,2
Latvia,Children,30-44,Female,5,2021,Excess,1,3
Latvia,Children,30-44,Female,6,2021,Baseline,5,2
Latvia,Children,30-44,Female,6,2021,Excess,-1,3
Latvia,Children,30-44,Male,3,2020,Baseline,5,2
Latvia,Children,30-44,Male,3,2020,Excess,-2,2
Latvia,Children,30-44,Male,4,2020,Baseline,3,1
Latvia,Children,30-44,Male,4,2020,Excess,2,3
Latvia,Children,30-44,Male,5,2020,Baseline,4,2
Latvia,Children,30-44,Male,5,2020,Excess,3,3
Latvia,Children,30-44,Male,6,2020,Baseline,5,2
Latvia,Children,30-44,Male,6,2020,Excess,-3,2
Latvia,Children,30-44,Male,7,2020,Baseline,7,2
Latvia,Children,30-44,Male,7,2020,Excess,-4,3
Latvia,Children,30-44,Male,8,2020,Baseline,6,2
Latvia,Children,30-44,Male,8,2020,Excess,-3,3
Latvia,Children,30-44,Male,9,2020,Baseline,2,1
Latvia,Children,30-44,Male,9,2020,Excess,2,2
Latvia,Children,30-44,Male,10,2020,Baseline,1,1
Latvia,Children,30-44,Male,10,2020,Excess,1,1
Latvia,Children,30-44,Male,11,2020,Baseline,4,2
Latvia,Children,30-44,Male,11,2020,Excess,-1,2
Latvia,Children,30-44,Male,12,2020,Baseline,1,1
Latvia,Children,30-44,Male,12,2020,Excess,2,2
Latvia,Children,30-44,Male,1,2021,Baseline,5,2
Latvia,Children,30-44,Male,1,2021,Excess,-3,2
Latvia,Children,30-44,Male,2,2021,Baseline,4,2
Latvia,Children,30-44,Male,2,2021,Excess,-2,2
Latvia,Children,30-44,Male,3,2021,Baseline,4,2
Latvia,Children,30-44,Male,3,2021,Excess,-2,2
Latvia,Children,30-44,Male,4,2021,Baseline,5,2
Latvia,Children,30-44,Male,4,2021,Excess,-1,2
Latvia,Children,30-44,Male,5,2021,Baseline,3,1
Latvia,Children,30-44,Male,5,2021,Excess,4,3
Latvia,Children,30-44,Male,6,2021,Baseline,4,2
Latvia,Children,30-44,Male,6,2021,Excess,-2,2
Latvia,Children,45-64,Female,3,2020,Baseline,22,4
Latvia,Children,45-64,Female,3,2020,Excess,-9,4
Latvia,Children,45-64,Female,4,2020,Baseline,19,3
Latvia,Children,45-64,Female,4,2020,Excess,0,5
Latvia,Children,45-64,Female,5,2020,Baseline,17,3
Latvia,Children,45-64,Female,5,2020,Excess,6,4
Latvia,Children,45-64,Female,6,2020,Baseline,15,3
Latvia,Children,45-64,Female,6,2020,Excess,1,4
Latvia,Children,45-64,Female,7,2020,Baseline,16,3
Latvia,Children,45-64,Female,7,2020,Excess,6,5
Latvia,Children,45-64,Female,8,2020,Baseline,16,3
Latvia,Children,45-64,Female,8,2020,Excess,1,4
Latvia,Children,45-64,Female,9,2020,Baseline,21,4
Latvia,Children,45-64,Female,9,2020,Excess,-3,5
Latvia,Children,45-64,Female,10,2020,Baseline,19,4
Latvia,Children,45-64,Female,10,2020,Excess,-3,5
Latvia,Children,45-64,Female,11,2020,Baseline,21,3
Latvia,Children,45-64,Female,11,2020,Excess,-4,4
Latvia,Children,45-64,Female,12,2020,Baseline,21,3
Latvia,Children,45-64,Female,12,2020,Excess,8,5
Latvia,Children,45-64,Female,1,2021,Baseline,21,4
Latvia,Children,45-64,Female,1,2021,Excess,-1,6
Latvia,Children,45-64,Female,2,2021,Baseline,23,3
Latvia,Children,45-64,Female,2,2021,Excess,-4,5
Latvia,Children,45-64,Female,3,2021,Baseline,23,4
Latvia,Children,45-64,Female,3,2021,Excess,3,5
Latvia,Children,45-64,Female,4,2021,Baseline,21,3
Latvia,Children,45-64,Female,4,2021,Excess,1,5
Latvia,Children,45-64,Female,5,2021,Baseline,19,3
Latvia,Children,45-64,Female,5,2021,Excess,-1,4
Latvia,Children,45-64,Female,6,2021,Baseline,16,3
Latvia,Children,45-64,Female,6,2021,Excess,10,5
Latvia,Children,45-64,Male,3,2020,Baseline,18,4
Latvia,Children,45-64,Male,3,2020,Excess,-6,4
Latvia,Children,45-64,Male,4,2020,Baseline,13,3
Latvia,Children,45-64,Male,4,2020,Excess,5,5
Latvia,Children,45-64,Male,5,2020,Baseline,17,3
Latvia,Children,45-64,Male,5,2020,Excess,-0,5
Latvia,Children,45-64,Male,6,2020,Baseline,12,3
Latvia,Children,45-64,Male,6,2020,Excess,-1,4
Latvia,Children,45-64,Male,7,2020,Baseline,15,3
Latvia,Children,45-64,Male,7,2020,Excess,6,5
Latvia,Children,45-64,Male,8,2020,Baseline,10,3
Latvia,Children,45-64,Male,8,2020,Excess,3,4
Latvia,Children,45-64,Male,9,2020,Baseline,17,3
Latvia,Children,45-64,Male,9,2020,Excess,-7,4
Latvia,Children,45-64,Male,10,2020,Baseline,14,3
Latvia,Children,45-64,Male,10,2020,Excess,-1,4
Latvia,Children,45-64,Male,11,2020,Baseline,19,3
Latvia,Children,45-64,Male,11,2020,Excess,-6,4
Latvia,Children,45-64,Male,12,2020,Baseline,16,3
Latvia,Children,45-64,Male,12,2020,Excess,5,4
Latvia,Children,45-64,Male,1,2021,Baseline,16,3
Latvia,Children,45-64,Male,1,2021,Excess,-2,5
Latvia,Children,45-64,Male,2,2021,Baseline,16,3
Latvia,Children,45-64,Male,2,2021,Excess,-2,4
Latvia,Children,45-64,Male,3,2021,Baseline,13,3
Latvia,Children,45-64,Male,3,2021,Excess,9,4
Latvia,Children,45-64,Male,4,2021,Baseline,14,3
Latvia,Children,45-64,Male,4,2021,Excess,2,5
Latvia,Children,45-64,Male,5,2021,Baseline,19,4
Latvia,Children,45-64,Male,5,2021,Excess,-5,4
Latvia,Children,45-64,Male,6,2021,Baseline,12,3
Latvia,Children,45-64,Male,6,2021,Excess,5,4
Latvia,Children,65+,Female,3,2020,Baseline,81,7
Latvia,Children,65+,Female,3,2020,Excess,-8,9
Latvia,Children,65+,Female,4,2020,Baseline,85,7
Latvia,Children,65+,Female,4,2020,Excess,-26,9
Latvia,Children,65+,Female,5,2020,Baseline,87,7
Latvia,Children,65+,Female,5,2020,Excess,-9,10
Latvia,Children,65+,Female,6,2020,Baseline,76,7
Latvia,Children,65+,Female,6,2020,Excess,-9,9
Latvia,Children,65+,Female,7,2020,Baseline,76,6
Latvia,Children,65+,Female,7,2020,Excess,5,9
Latvia,Children,65+,Female,8,2020,Baseline,75,7
Latvia,Children,65+,Female,8,2020,Excess,7,9
Latvia,Children,65+,Female,9,2020,Baseline,76,7
Latvia,Children,65+,Female,9,2020,Excess,-16,9
Latvia,Children,65+,Female,10,2020,Baseline,81,6
Latvia,Children,65+,Female,10,2020,Excess,-7,9
Latvia,Children,65+,Female,11,2020,Baseline,86,7
Latvia,Children,65+,Female,11,2020,Excess,-0,10
Latvia,Children,65+,Female,12,2020,Baseline,87,7
Latvia,Children,65+,Female,12,2020,Excess,15,11
Latvia,Children,65+,Female,1,2021,Baseline,111,8
Latvia,Children,65+,Female,1,2021,Excess,5,11
Latvia,Children,65+,Female,2,2021,Baseline,95,8
Latvia,Children,65+,Female,2,2021,Excess,8,11
Latvia,Children,65+,Female,3,2021,Baseline,89,7
Latvia,Children,65+,Female,3,2021,Excess,1,10
Latvia,Children,65+,Female,4,2021,Baseline,66,6
Latvia,Children,65+,Female,4,2021,Excess,22,10
Latvia,Children,65+,Female,5,2021,Baseline,92,8
Latvia,Children,65+,Female,5,2021,Excess,3,10
Latvia,Children,65+,Female,6,2021,Baseline,71,6
Latvia,Children,65+,Female,6,2021,Excess,37,9
Latvia,Children,65+,Male,3,2020,Baseline,67,9
Latvia,Children,65+,Male,3,2020,Excess,-18,11
Latvia,Children,65+,Male,4,2020,Baseline,65,8
Latvia,Children,65+,Male,4,2020,Excess,-19,12
Latvia,Children,65+,Male,5,2020,Baseline,61,8
Latvia,Children,65+,Male,5,2020,Excess,-9,10
Latvia,Children,65+,Male,6,2020,Baseline,52,7
Latvia,Children,65+,Male,6,2020,Excess,2,11
Latvia,Children,65+,Male,7,2020,Baseline,51,8
Latvia,Children,65+,Male,7,2020,Excess,6,12
Latvia,Children,65+,Male,8,2020,Baseline,55,8
Latvia,Children,65+,Male,8,2020,Excess,3,12
Latvia,Children,65+,Male,9,2020,Baseline,56,8
Latvia,Children,65+,Male,9,2020,Excess,-14,12
Latvia,Children,65+,Male,10,2020,Baseline,57,8
Latvia,Children,65+,Male,10,2020,Excess,17,11
Latvia,Children,65+,Male,11,2020,Baseline,66,9
Latvia,Children,65+,Male,11,2020,Excess,-0,13
Latvia,Children,65+,Male,12,2020,Baseline,69,10
Latvia,Children,65+,Male,12,2020,Excess,5,13
Latvia,Children,65+,Male,1,2021,Baseline,75,9
Latvia,Children,65+,Male,1,2021,Excess,9,14
Latvia,Children,65+,Male,2,2021,Baseline,59,7
Latvia,Children,65+,Male,2,2021,Excess,7,12
Latvia,Children,65+,Male,3,2021,Baseline,56,7
Latvia,Children,65+,Male,3,2021,Excess,14,12
Latvia,Children,65+,Male,4,2021,Baseline,62,8
Latvia,Children,65+,Male,4,2021,Excess,9,12
Latvia,Children,65+,Male,5,2021,Baseline,69,8
Latvia,Children,65+,Male,5,2021,Excess,-7,11
Latvia,Children,65+,Male,6,2021,Baseline,65,8
Latvia,Children,65+,Male,6,2021,Excess,26,13
Lithuania,Grandparents,0-14,Female,3,2020,Baseline,443,11
Lithuania,Grandparents,0-14,Female,3,2020,Excess,-1,16
Lithuania,Grandparents,0-14,Female,4,2020,Baseline,445,12
Lithuania,Grandparents,0-14,Female,4,2020,Excess,13,18
Lithuania,Grandparents,0-14,Female,5,2020,Baseline,417,11
Lithuania,Grandparents,0-14,Female,5,2020,Excess,25,15
Lithuania,Grandparents,0-14,Female,6,2020,Baseline,415,11
Lithuania,Grandparents,0-14,Female,6,2020,Excess,30,16
Lithuania,Grandparents,0-14,Female,7,2020,Baseline,402,11
Lithuania,Grandparents,0-14,Female,7,2020,Excess,26,16
Lithuania,Grandparents,0-14,Female,8,2020,Baseline,398,10
Lithuania,Grandparents,0-14,Female,8,2020,Excess,49,16
Lithuania,Grandparents,0-14,Female,9,2020,Baseline,403,10
Lithuania,Grandparents,0-14,Female,9,2020,Excess,32,16
Lithuania,Grandparents,0-14,Female,10,2020,Baseline,444,13
Lithuania,Grandparents,0-14,Female,10,2020,Excess,35,19
Lithuania,Grandparents,0-14,Female,11,2020,Baseline,458,11
Lithuania,Grandparents,0-14,Female,11,2020,Excess,140,18
Lithuania,Grandparents,0-14,Female,12,2020,Baseline,482,12
Lithuania,Grandparents,0-14,Female,12,2020,Excess,265,19
Lithuania,Grandparents,0-14,Female,1,2021,Baseline,503,12
Lithuania,Grandparents,0-14,Female,1,2021,Excess,169,20
Lithuania,Grandparents,0-14,Female,2,2021,Baseline,510,13
Lithuania,Grandparents,0-14,Female,2,2021,Excess,9,20
Lithuania,Grandparents,0-14,Female,3,2021,Baseline,483,12
Lithuania,Grandparents,0-14,Female,3,2021,Excess,27,17
Lithuania,Grandparents,0-14,Female,4,2021,Baseline,469,11
Lithuania,Grandparents,0-14,Female,4,2021,Excess,27,18
Lithuania,Grandparents,0-14,Female,5,2021,Baseline,437,10
Lithuania,Grandparents,0-14,Female,5,2021,Excess,49,16
Lithuania,Grandparents,0-14,Female,6,2021,Baseline,425,10
Lithuania,Grandparents,0-14,Female,6,2021,Excess,76,14
Lithuania,Grandparents,0-14,Male,3,2020,Baseline,455,11
Lithuania,Grandparents,0-14,Male,3,2020,Excess,-16,14
Lithuania,Grandparents,0-14,Male,4,2020,Baseline,432,12
Lithuania,Grandparents,0-14,Male,4,2020,Excess,32,18
Lithuania,Grandparents,0-14,Male,5,2020,Baseline,428,11
Lithuania,Grandparents,0-14,Male,5,2020,Excess,-2,16
Lithuania,Grandparents,0-14,Male,6,2020,Baseline,406,10
Lithuania,Grandparents,0-14,Male,6,2020,Excess,47,15
Lithuania,Grandparents,0-14,Male,7,2020,Baseline,420,10
Lithuania,Grandparents,0-14,Male,7,2020,Excess,14,17
Lithuania,Grandparents,0-14,Male,8,2020,Baseline,397,11
Lithuania,Grandparents,0-14,Male,8,2020,Excess,51,15
Lithuania,Grandparents,0-14,Male,9,2020,Baseline,410,11
Lithuania,Grandparents,0-14,Male,9,2020,Excess,24,17
Lithuania,Grandparents,0-14,Male,10,2020,Baseline,437,12
Lithuania,Grandparents,0-14,Male,10,2020,Excess,39,17
Lithuania,Grandparents,0-14,Male,11,2020,Baseline,448,11
Lithuania,Grandparents,0-14,Male,11,2020,Excess,143,16
Lithuania,Grandparents,0-14,Male,12,2020,Baseline,461,13
Lithuania,Grandparents,0-14,Male,12,2020,Excess,282,20
Lithuania,Grandparents,0-14,Male,1,2021,Baseline,505,12
Lithuania,Grandparents,0-14,Male,1,2021,Excess,173,20
Lithuania,Grandparents,0-14,Male,2,2021,Baseline,519,13
Lithuania,Grandparents,0-14,Male,2,2021,Excess,-1,17
Lithuania,Grandparents,0-14,Male,3,2021,Baseline,452,10
Lithuania,Grandparents,0-14,Male,3,2021,Excess,55,17
Lithuania,Grandparents,0-14,Male,4,2021,Baseline,459,11
Lithuania,Grandparents,0-14,Male,4,2021,Excess,31,17
Lithuania,Grandparents,0-14,Male,5,2021,Baseline,443,11
Lithuania,Grandparents,0-14,Male,5,2021,Excess,51,16
Lithuania,Grandparents,0-14,Male,6,2021,Baseline,421,11
Lithuania,Grandparents,0-14,Male,6,2021,Excess,75,16
Lithuania,Grandparents,15-29,Female,3,2020,Baseline,596,13
Lithuania,Grandparents,15-29,Female,3,2020,Excess,-29,18
Lithuania,Grandparents,15-29,Female,4,2020,Baseline,599,13
Lithuania,Grandparents,15-29,Female,4,2020,Excess,-25,18
Lithuania,Grandparents,15-29,Female,5,2020,Baseline,541,13
Lithuania,Grandparents,15-29,Female,5,2020,Excess,12,17
Lithuania,Grandparents,15-29,Female,6,2020,Baseline,532,12
Lithuania,Grandparents,15-29,Female,6,2020,Excess,40,19
Lithuania,Grandparents,15-29,Female,7,2020,Baseline,506,12
Lithuania,Grandparents,15-29,Female,7,2020,Excess,38,18
Lithuania,Grandparents,15-29,Female,8,2020,Baseline,520,13
Lithuania,Grandparents,15-29,Female,8,2020,Excess,33,19
Lithuania,Grandparents,15-29,Female,9,2020,Baseline,530,11
Lithuania,Grandparents,15-29,Female,9,2020,Excess,-1,19
Lithuania,Grandparents,15-29,Female,10,2020,Baseline,557,12
Lithuania,Grandparents,15-29,Female,10,2020,Excess,40,17
Lithuania,Grandparents,15-29,Female,11,2020,Baseline,581,12
Lithuania,Grandparents,15-29,Female,11,2020,Excess,211,22
Lithuania,Grandparents,15-29,Female,12,2020,Baseline,592,14
Lithuania,Grandparents,15-29,Female,12,2020,Excess,440,20
Lithuania,Grandparents,15-29,Female,1,2021,Baseline,678,13
Lithuania,Grandparents,15-29,Female,1,2021,Excess,199,22
Lithuania,Grandparents,15-29,Female,2,2021,Baseline,704,17
Lithuania,Grandparents,15-29,Female,2,2021,Excess,-25,23
Lithuania,Grandparents,15-29,Female,3,2021,Baseline,621,12
Lithuania,Grandparents,15-29,Female,3,2021,Excess,30,18
Lithuania,Grandparents,15-29,Female,4,2021,Baseline,591,12
Lithuania,Grandparents,15-29,Female,4,2021,Excess,46,19
Lithuania,Grandparents,15-29,Female,5,2021,Baseline,567,12
Lithuania,Grandparents,15-29,Female,5,2021,Excess,69,16
Lithuania,Grandparents,15-29,Female,6,2021,Baseline,551,12
